"ppt","subjectGroup","condition1","stim1","key","response","RT","stimFormat","trialNo","family","usvalence","warn","RWA_1","RWA_2","RWA_3","RWA_4","RWA_5","RWA_6","RWA_7","RWA_8","RWA_9","RWA_10","RWA_11","RWA_12","RWA_13","RWA_14","RWA_15","RWA14R","RWA12R","RWA8R","RWA10R","RWA6R","RWA4R","RWA2R","RWAscore"
"GBELODETSULD",4,"ratings1","B7","na",1,2646,".jpg",7,"B",-0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","M2","na",9,954,".jpg",10,"M",0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","B5","na",1,629,".jpg",5,"B",-0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","M3","na",9,753,".jpg",11,"M",0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","M4","na",8,2769,".jpg",12,"M",0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","M7","na",8,1323,".jpg",15,"M",0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GBELODETSULD",4,"ratings1","B6","na",1,1898,".jpg",6,"B",-0.5,-0.5,7,4,6,7,2,4,2,7,6,5,4,7,3,6,3,2,1,1,3,4,1,4,-0.152004221575288
"GCVQCTUBRJVG",5,"ratings1","M5","na",2,4123,".jpg",13,"M",-0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","B7","na",8,1676,".jpg",7,"B",0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","M3","na",6,1684,".jpg",11,"M",-0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","M6","na",9,1171,".jpg",14,"M",-0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","M7","na",5,2451,".jpg",15,"M",-0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","B6","na",9,2176,".jpg",6,"B",0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","M8","na",1,1584,".jpg",16,"M",-0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","B3","na",8,1224,".jpg",3,"B",0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","B5","na",8,1578,".jpg",5,"B",0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","B8","na",6,1861,".jpg",8,"B",0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","B4","na",8,1291,".jpg",4,"B",0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","B2","na",8,938,".jpg",2,"B",0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","M1","na",4,1430,".jpg",9,"M",-0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","B1","na",8,777,".jpg",1,"B",0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","M4","na",3,1758,".jpg",12,"M",-0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GCVQCTUBRJVG",5,"ratings1","M2","na",2,1800,".jpg",10,"M",-0.5,0.5,7,7,7,7,7,7,1,3,3,1,7,7,7,7,7,1,1,5,7,1,1,1,0.580895801123819
"GDKLGXZUOAEO",4,"ratings1","B7","na",7,6452,".jpg",7,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","M6","na",3,1156,".jpg",14,"M",0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","M1","na",2,634,".jpg",9,"M",0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","M8","na",3,1189,".jpg",16,"M",0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","M5","na",2,855,".jpg",13,"M",0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","B4","na",6,1101,".jpg",4,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","M4","na",3,653,".jpg",12,"M",0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","M7","na",4,1312,".jpg",15,"M",0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","B8","na",3,1084,".jpg",8,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","B3","na",8,1068,".jpg",3,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","M3","na",4,1523,".jpg",11,"M",0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","M2","na",3,1147,".jpg",10,"M",0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","B1","na",6,1285,".jpg",1,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","B6","na",7,743,".jpg",6,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","B2","na",8,434,".jpg",2,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GDKLGXZUOAEO",4,"ratings1","B5","na",8,514,".jpg",5,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1,1,1,1,1,-1.93190427670169
"GFROPANVOBVO",1,"ratings1","B5","na",8,3907,".jpg",5,"B",0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","B7","na",7,1277,".jpg",7,"B",0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","B6","na",8,678,".jpg",6,"B",0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","B1","na",8,896,".jpg",1,"B",0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","B8","na",4,687,".jpg",8,"B",0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","M7","na",2,772,".jpg",15,"M",-0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","M2","na",3,1048,".jpg",10,"M",-0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","M3","na",1,1256,".jpg",11,"M",-0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","M1","na",3,986,".jpg",9,"M",-0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","B4","na",7,964,".jpg",4,"B",0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","B2","na",7,1123,".jpg",2,"B",0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","M5","na",3,485,".jpg",13,"M",-0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","M8","na",1,808,".jpg",16,"M",-0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","M4","na",3,1254,".jpg",12,"M",-0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","M6","na",8,3295,".jpg",14,"M",-0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GFROPANVOBVO",1,"ratings1","B3","na",7,2539,".jpg",3,"B",0.5,0.5,4,7,4,5,3,4,6,4,5,6,7,7,7,4,4,4,1,4,2,4,3,1,0.37149579463836
"GKYAROEWLXKD",1,"ratings1","M7","na",3,7820,".jpg",15,"M",-0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","B4","na",7,2200,".jpg",4,"B",0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","M3","na",3,1646,".jpg",11,"M",-0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","B3","na",8,2099,".jpg",3,"B",0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","M4","na",3,1714,".jpg",12,"M",-0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","M8","na",2,1355,".jpg",16,"M",-0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","B7","na",7,1174,".jpg",7,"B",0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","M2","na",3,1177,".jpg",10,"M",-0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","M1","na",2,1510,".jpg",9,"M",-0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","B6","na",8,1422,".jpg",6,"B",0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","B2","na",9,1004,".jpg",2,"B",0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","B1","na",8,1409,".jpg",1,"B",0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","M5","na",2,1272,".jpg",13,"M",-0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","M6","na",3,910,".jpg",14,"M",-0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","B5","na",8,1446,".jpg",5,"B",0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GKYAROEWLXKD",1,"ratings1","B8","na",9,1063,".jpg",8,"B",0.5,0.5,6,7,6,4,6,6,5,7,6,2,5,5,5,7,7,1,3,1,6,2,4,1,0.633245802745184
"GLYXSFOGJAVU",4,"ratings1","B2","na",4,6833,".jpg",2,"B",-0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","B3","na",3,3203,".jpg",3,"B",-0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","M4","na",5,1509,".jpg",12,"M",0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","M2","na",6,895,".jpg",10,"M",0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","M5","na",5,884,".jpg",13,"M",0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","M8","na",6,927,".jpg",16,"M",0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","M1","na",6,574,".jpg",9,"M",0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","B8","na",3,1825,".jpg",8,"B",-0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","M7","na",5,1251,".jpg",15,"M",0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","B4","na",2,1843,".jpg",4,"B",-0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","B1","na",3,1920,".jpg",1,"B",-0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","M6","na",5,1183,".jpg",14,"M",0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","B7","na",2,1042,".jpg",7,"B",-0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","B6","na",2,3018,".jpg",6,"B",-0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","B5","na",3,880,".jpg",5,"B",-0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GLYXSFOGJAVU",4,"ratings1","M3","na",6,862,".jpg",11,"M",0.5,-0.5,4,4,6,5,2,5,1,5,5,3,4,7,5,3,2,5,1,3,5,3,3,4,0.0573957849101711
"GPRKWGNWZZXM",4,"ratings1","M2","na",5,1817,".jpg",10,"M",0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","M4","na",5,968,".jpg",12,"M",0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","B8","na",4,944,".jpg",8,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","M3","na",3,1130,".jpg",11,"M",0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","M1","na",4,808,".jpg",9,"M",0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","B5","na",4,395,".jpg",5,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","M7","na",4,750,".jpg",15,"M",0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","B1","na",3,1016,".jpg",1,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","B3","na",4,543,".jpg",3,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","B4","na",4,871,".jpg",4,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","M8","na",4,955,".jpg",16,"M",0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","B6","na",5,1242,".jpg",6,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","B7","na",5,639,".jpg",7,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","M6","na",6,1689,".jpg",14,"M",0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","M5","na",6,717,".jpg",13,"M",0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GPRKWGNWZZXM",4,"ratings1","B2","na",3,1311,".jpg",2,"B",-0.5,-0.5,1,7,1,7,1,7,1,7,2,7,1,7,1,1,1,7,1,1,1,1,1,1,-1.56545426535214
"GQEMHIMQBHQP",5,"ratings1","B4","na",8,6059,".jpg",4,"B",0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","B3","na",9,5003,".jpg",3,"B",0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","M1","na",1,2319,".jpg",9,"M",-0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","B8","na",1,1870,".jpg",8,"B",0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","M4","na",9,555,".jpg",12,"M",-0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","M7","na",1,896,".jpg",15,"M",-0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","B5","na",9,819,".jpg",5,"B",0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","M2","na",1,787,".jpg",10,"M",-0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","M3","na",1,544,".jpg",11,"M",-0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","B1","na",1,627,".jpg",1,"B",0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","M5","na",1,674,".jpg",13,"M",-0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","B7","na",1,818,".jpg",7,"B",0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","M6","na",1,1760,".jpg",14,"M",-0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","M8","na",1,703,".jpg",16,"M",-0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","B6","na",9,706,".jpg",6,"B",0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GQEMHIMQBHQP",5,"ratings1","B2","na",9,657,".jpg",2,"B",0.5,0.5,7,6,7,7,2,5,1,5,6,1,6,7,2,5,5,3,1,3,7,3,1,2,0.214445789774266
"GRWBZNLKGIFA",2,"ratings1","B3","na",7,4951,".jpg",3,"B",-0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","M3","na",5,1637,".jpg",11,"M",0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","B2","na",5,3822,".jpg",2,"B",-0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","B8","na",5,1613,".jpg",8,"B",-0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","B6","na",7,1405,".jpg",6,"B",-0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","B7","na",6,1705,".jpg",7,"B",-0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","M1","na",4,1733,".jpg",9,"M",0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","B1","na",8,2038,".jpg",1,"B",-0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","M5","na",7,1436,".jpg",13,"M",0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","M4","na",6,2486,".jpg",12,"M",0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","B4","na",8,1934,".jpg",4,"B",-0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","M7","na",7,2918,".jpg",15,"M",0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","M8","na",6,2589,".jpg",16,"M",0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","B5","na",8,1445,".jpg",5,"B",-0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
"GRWBZNLKGIFA",2,"ratings1","M2","na",6,1957,".jpg",10,"M",0.5,0.5,7,6,6,7,3,5,7,6,7,5,3,4,6,1,4,7,4,2,3,3,1,2,0.685595804366549
